DEPARTURE_DATE,ARRIVAL_DATE,ARRIVAL_PLACE_ID,PLACE_NAME,VESSEL_ID,VESSEL_NAME,STORAGE_CAPACITY,INFORMATION_SOURCE_ID,PARAMETER_DETAIL,FISHERY_TYPE_ID,PARAMETER_DETAIL(human consumption type),CATCH_WEIGHT_TRIP,TAXON_ID,COMMON_NAME,CATCH_WEIGHT_SPECIES,
,30-05-2018,26,CARQUIN,42042,MILAGROSA CONCEPCION II                                                                                                 ,93.60,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,92150.0000,103,"Anchoveta, anchoveta peruana, peladilla",92150.0000,
,30-05-2018,26,CARQUIN,40794,VALENTINA                                                                                                               ,113.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,107165.0000,103,"Anchoveta, anchoveta peruana, peladilla",107165.0000,
,30-05-2018,26,CARQUIN,41838,VELA I                                                                                                                  ,110.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,34055.0000,103,"Anchoveta, anchoveta peruana, peladilla",34055.0000,
,31-05-2018,26,CARQUIN,42628,CRISTO REDENTOR                                                                                                         ,98.58,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,101410.0000,103,"Anchoveta, anchoveta peruana, peladilla",101410.0000,
,01-06-2018,28,CHANCAY,40750,SAN MARTIN 3                                                                                                            ,238.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,172160.0000,103,"Anchoveta, anchoveta peruana, peladilla",172160.0000,
,01-06-2018,28,CHANCAY,43445,ROSA II                                                                                                                 ,441.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,394225.0000,103,"Anchoveta, anchoveta peruana, peladilla",394225.0000,
,01-06-2018,28,CHANCAY,41743,"ESTELA DE ORO II, ESTELA DE ORO I                                                                                       ",429.50,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,419120.0000,103,"Anchoveta, anchoveta peruana, peladilla",419120.0000,
,01-06-2018,28,CHANCAY,41166,MARIA I                                                                                                                 ,370.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,297160.0000,103,"Anchoveta, anchoveta peruana, peladilla",297160.0000,
,01-06-2018,28,CHANCAY,41878,"SIMY 4,MAR ROJO, SK 1, TUMBES 4, CHIMBOTE 31                                                                            ",372.60,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,358005.0000,103,"Anchoveta, anchoveta peruana, peladilla",358005.0000,
,01-06-2018,28,CHANCAY,41566,TAMBO I                                                                                                                 ,268.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,223605.0000,103,"Anchoveta, anchoveta peruana, peladilla",223605.0000,
,01-06-2018,28,CHANCAY,42403,GALILEO                                                                                                                 ,222.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,189845.0000,103,"Anchoveta, anchoveta peruana, peladilla",189845.0000,
,02-06-2018,28,CHANCAY,41894,DON LUIS                                                                                                                ,508.50,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,223215.0000,103,"Anchoveta, anchoveta peruana, peladilla",223215.0000,
,02-06-2018,28,CHANCAY,43445,ROSA II                                                                                                                 ,441.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,338470.0000,103,"Anchoveta, anchoveta peruana, peladilla",338470.0000,
,02-06-2018,28,CHANCAY,40963,"JADRAN I, PISCO 3                                                                                                       ",314.90,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,37985.0000,103,"Anchoveta, anchoveta peruana, peladilla",37985.0000,
,02-06-2018,28,CHANCAY,41739,ERNESTINA                                                                                                               ,280.90,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,72590.0000,103,"Anchoveta, anchoveta peruana, peladilla",72590.0000,
,02-06-2018,28,CHANCAY,42067,"JADRAN II, DOÑA DOMINGA                                                                                                 ",293.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,82890.0000,103,"Anchoveta, anchoveta peruana, peladilla",82890.0000,
,02-06-2018,28,CHANCAY,42989,"MANTA 3, INJEPASA16, MARAÑON 1                                                                                          ",196.13,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,88830.0000,103,"Anchoveta, anchoveta peruana, peladilla",88830.0000,
,02-06-2018,28,CHANCAY,42403,GALILEO                                                                                                                 ,222.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,85875.0000,103,"Anchoveta, anchoveta peruana, peladilla",85875.0000,
,03-06-2018,28,CHANCAY,42232,"CUZCO 1, CUSCO 1                                                                                                        ",386.58,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,248475.0000,103,"Anchoveta, anchoveta peruana, peladilla",248475.0000,
,03-06-2018,28,CHANCAY,43312,NUNCIA                                                                                                                  ,439.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,395700.0000,103,"Anchoveta, anchoveta peruana, peladilla",395700.0000,
,03-06-2018,28,CHANCAY,41894,DON LUIS                                                                                                                ,508.50,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,384785.0000,103,"Anchoveta, anchoveta peruana, peladilla",384785.0000,
,03-06-2018,28,CHANCAY,42258,"GRUNEPA 3, TUMBES 3, P.A.21                                                                                             ",372.90,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,201825.0000,103,"Anchoveta, anchoveta peruana, peladilla",201825.0000,
,03-06-2018,28,CHANCAY,42067,"JADRAN II, DOÑA DOMINGA                                                                                                 ",293.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,214885.0000,103,"Anchoveta, anchoveta peruana, peladilla",214885.0000,
,03-06-2018,28,CHANCAY,43242,NUEVA RESBALOSA                                                                                                         ,437.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,158445.0000,103,"Anchoveta, anchoveta peruana, peladilla",158445.0000,
,03-06-2018,28,CHANCAY,43059,PITI                                                                                                                    ,435.40,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,89150.0000,103,"Anchoveta, anchoveta peruana, peladilla",89150.0000,
,04-06-2018,28,CHANCAY,43445,ROSA II                                                                                                                 ,441.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,243130.0000,103,"Anchoveta, anchoveta peruana, peladilla",243130.0000,
,04-06-2018,28,CHANCAY,43312,NUNCIA                                                                                                                  ,439.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,221105.0000,103,"Anchoveta, anchoveta peruana, peladilla",221105.0000,
,04-06-2018,28,CHANCAY,41633,CAJAMARCA 6                                                                                                             ,395.10,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,116935.0000,103,"Anchoveta, anchoveta peruana, peladilla",116935.0000,
,04-06-2018,28,CHANCAY,42989,"MANTA 3, INJEPASA16, MARAÑON 1                                                                                          ",196.13,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,84350.0000,103,"Anchoveta, anchoveta peruana, peladilla",84350.0000,
,04-06-2018,28,CHANCAY,41566,TAMBO I                                                                                                                 ,268.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,245985.0000,103,"Anchoveta, anchoveta peruana, peladilla",245985.0000,
,04-06-2018,28,CHANCAY,41976,"RIBAR XIII, MINKA 5, ANCASH 1                                                                                           ",433.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,367110.0000,103,"Anchoveta, anchoveta peruana, peladilla",367110.0000,
,04-06-2018,28,CHANCAY,42258,"GRUNEPA 3, TUMBES 3, P.A.21                                                                                             ",372.90,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,326885.0000,103,"Anchoveta, anchoveta peruana, peladilla",326885.0000,
,05-06-2018,28,CHANCAY,41976,"RIBAR XIII, MINKA 5, ANCASH 1                                                                                           ",433.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,413685.0000,103,"Anchoveta, anchoveta peruana, peladilla",413685.0000,
,05-06-2018,28,CHANCAY,42258,"GRUNEPA 3, TUMBES 3, P.A.21                                                                                             ",372.90,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,335605.0000,103,"Anchoveta, anchoveta peruana, peladilla",335605.0000,
,05-06-2018,28,CHANCAY,41023,INCAMAR 1                                                                                                               ,806.67,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,575255.0000,103,"Anchoveta, anchoveta peruana, peladilla",575255.0000,
,05-06-2018,28,CHANCAY,41894,DON LUIS                                                                                                                ,508.50,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,262925.0000,103,"Anchoveta, anchoveta peruana, peladilla",262925.0000,
,05-06-2018,28,CHANCAY,43312,NUNCIA                                                                                                                  ,439.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,360705.0000,103,"Anchoveta, anchoveta peruana, peladilla",360705.0000,
,05-06-2018,28,CHANCAY,42232,"CUZCO 1, CUSCO 1                                                                                                        ",386.58,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,246455.0000,103,"Anchoveta, anchoveta peruana, peladilla",246455.0000,
,06-06-2018,28,CHANCAY,41797,"POLAR I, ROBALO                                                                                                         ",340.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,275265.0000,103,"Anchoveta, anchoveta peruana, peladilla",275265.0000,
,06-06-2018,28,CHANCAY,41976,"RIBAR XIII, MINKA 5, ANCASH 1                                                                                           ",433.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,340830.0000,103,"Anchoveta, anchoveta peruana, peladilla",340830.0000,
,06-06-2018,28,CHANCAY,43312,NUNCIA                                                                                                                  ,439.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,346000.0000,103,"Anchoveta, anchoveta peruana, peladilla",346000.0000,
,06-06-2018,28,CHANCAY,41023,INCAMAR 1                                                                                                               ,806.67,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,623520.0000,103,"Anchoveta, anchoveta peruana, peladilla",623520.0000,
,06-06-2018,28,CHANCAY,40974,CORINTIA                                                                                                                ,288.30,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,144855.0000,103,"Anchoveta, anchoveta peruana, peladilla",144855.0000,
,07-06-2018,28,CHANCAY,41023,INCAMAR 1                                                                                                               ,806.67,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,577175.0000,103,"Anchoveta, anchoveta peruana, peladilla",577175.0000,
,06-08-2018,22,CHIMBOTE,40762,DON PEDRO                                                                                                               ,24.12,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,18375.0000,103,"Anchoveta, anchoveta peruana, peladilla",18375.0000,
